坐標x,坐標y,調查日期（yyyymmdd）,物種類別（綱）,物種名稱（學名或中文名）,數量,調查法,不準度
121.582102,25.027502,20170309,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.582102,25.027502,20170309,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
121.582102,25.027502,20170309,鳥綱,Spilornis cheela,1,穿越線調查法、群集記數法,25-50公尺
121.582102,25.027502,20170309,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
121.582102,25.027502,20170309,鳥綱,Accipiter trivirgatus,2,穿越線調查法、群集記數法,25-50公尺
121.582102,25.027502,20170309,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.582102,25.027502,20170309,鳥綱,Pomatorhinus musicus,1,穿越線調查法、群集記數法,25-50公尺
121.582102,25.027502,20170309,鳥綱,Myophonus insularis,1,穿越線調查法、群集記數法,25-50公尺
121.582102,25.027502,20170309,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
121.582102,25.027502,20170309,鳥綱,Spilornis cheela,1,穿越線調查法、群集記數法,25-50公尺
121.582102,25.027502,20170309,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Anas platyrhynchos,2,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Egretta garzetta,15,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Bubulcus ibis,16,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Nycticorax nycticorax,134,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Gorsachius melanolophus,3,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Accipiter trivirgatus,2,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Gallinula chloropus,4,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Streptopelia orientalis,22,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Streptopelia tranquebarica,6,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Streptopelia chinensis,6,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Alcedo atthis,1,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Megalaima nuchalis,3,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Lanius cristatus,1,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Dicrurus macrocercus,2,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Dendrocitta formosae,11,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Pica pica,2,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Pycnonotus sinensis,35,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Hypsipetes leucocephalus,4,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Horornis canturians,1,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Phylloscopus borealis,1,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Zosterops japonicus,20,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Pomatorhinus musicus,2,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Copsychus saularis,2,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Turdus pallidus,6,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Turdus chrysolaus,10,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Acridotheres javanicus,2,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Acridotheres tristis,1,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Gracupica nigricollis,3,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Motacilla cinerea,2,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Passer montanus,167,穿越線調查法、群集記數法,25-50公尺
121.531579,25.027872,20170311,鳥綱,Columba livia,16,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Egretta garzetta,1,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Columba livia,78,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Streptopelia orientalis,37,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Streptopelia tranquebarica,4,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Pica pica,19,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Pycnonotus sinensis,9,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Zosterops japonicus,2,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Aplonis panayensis,4,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Gracupica nigricollis,24,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Acridotheres tristis,41,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Acridotheres javanicus,11,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Acridotheres cristatellus,40,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Motacilla tschutschensis,14,穿越線調查法、群集記數法,25-50公尺
121.5438,25.0736,20170315,鳥綱,Passer montanus,43,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Egretta garzetta,1,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Gorsachius melanolophus,1,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Nycticorax nycticorax,2,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Gallinula chloropus,2,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Columba livia,13,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Streptopelia chinensis,8,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Streptopelia orientalis,1,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Megalaima nuchalis,2,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Hirundo rustica,4,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Dendrocitta formosae,1,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Pica pica,6,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Pycnonotus sinensis,15,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Copsychus saularis,1,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Turdus pallidus,1,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Gracupica nigricollis,2,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Zosterops japonicus,8,穿越線調查法、群集記數法,25-50公尺
121.513536,25.037686,20170321,鳥綱,Passer montanus,40,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Gorsachius melanolophus,3,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Nycticorax nycticorax,3,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Amaurornis phoenicurus,2,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Gallinula chloropus,3,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Columba livia,120,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Streptopelia chinensis,6,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Streptopelia orientalis,6,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Streptopelia tranquebarica,1,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Dicrurus macrocercus,1,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Dendrocitta formosae,7,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Pica pica,8,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Pycnonotus sinensis,22,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Turdus chrysolaus,2,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Turdus eunomus,3,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Turdus pallidus,4,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Acridotheres tristis,3,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Aplonis panayensis,2,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Gracupica nigricollis,4,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Zosterops japonicus,25,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Passer montanus,60,穿越線調查法、群集記數法,25-50公尺
121.523507,25.038102,20170322,鳥綱,Treron sieboldii,6,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Zosterops japonicus,4,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Zosterops japonicus,2,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Dendrocitta formosae,1,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Dendrocitta formosae,1,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Hypsipetes leucocephalus,3,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Pomatorhinus musicus,3,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Dendrocitta formosae,1,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Urocissa caerulea,3,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Hirundo tahitica,3,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Pycnonotus sinensis,5,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Bambusicola thoracicus,2,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Dendrocitta formosae,2,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Hypothymis azurea,1,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Zosterops japonicus,1,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Zosterops japonicus,1,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Spilornis cheela,2,穿越線調查法、群集記數法,25-50公尺
121.603589,25.075084,20170324,鳥綱,Alcippe morrisonia,2,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Alcippe morrisonia,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,5,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pomatorhinus musicus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Zosterops japonicus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Zosterops japonicus,15,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Eudynamys scolopaceus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,3,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Accipiter trivirgatus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Accipiter trivirgatus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Spilornis cheela,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hirundo tahitica,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Spilornis cheela,3,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Zosterops japonicus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Zosterops japonicus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Dendrocitta formosae,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Accipiter trivirgatus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Spilornis cheela,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Alcippe morrisonia,5,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pomatorhinus musicus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pomatorhinus musicus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.552921,24.992223,20170324,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Acridotheres cristatellus,18,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Acridotheres javanicus,3,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Pycnonotus sinensis,3,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Motacilla cinerea,1,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Streptopelia orientalis,6,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Hypsipetes leucocephalus,11,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Hirundo rustica,5,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Gorsachius melanolophus,1,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Zosterops japonicus,17,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Ardea cinerea,1,穿越線調查法、群集記數法,25-50公尺
121.51299,25.137357,20170324,鳥綱,Dendrocitta formosae,6,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Gorsachius melanolophus,3,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Nycticorax nycticorax,3,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Gallinula chloropus,3,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Columba livia,25,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Streptopelia chinensis,3,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Megalaima nuchalis,6,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Hirundo rustica,15,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Pica pica,8,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Urocissa caerulea,2,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Pycnonotus sinensis,20,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Copsychus saularis,1,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Acridotheres tristis,4,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Acridotheres javanicus,6,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Zosterops japonicus,12,穿越線調查法、群集記數法,25-50公尺
121.513338,25.023332,20170329,鳥綱,Passer montanus,20,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Streptopelia chinensis,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Megapomatorhinus erythrocnemis,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Streptopelia orientalis,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Bambusicola thoracicus,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Dendrocitta formosae,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Bambusicola thoracicus,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Dendrocitta formosae,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Dendrocitta formosae,2,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Urocissa caerulea,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Pomatorhinus musicus,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Pomatorhinus musicus,2,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Dendrocitta formosae,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Bambusicola thoracicus,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Myophonus insularis,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Myophonus insularis,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Urocissa caerulea,4,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Megalaima nuchalis,2,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Dendrocitta formosae,3,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Megalaima nuchalis,2,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Pomatorhinus musicus,2,穿越線調查法、群集記數法,25-50公尺
121.592611,25.100768,20170426,鳥綱,Urocissa caerulea,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Dendrocitta formosae,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Hypsipetes leucocephalus,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Bambusicola thoracicus,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Cyanoderma ruficeps,2,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Hypsipetes leucocephalus,4,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Hirundo rustica,2,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Pycnonotus sinensis,3,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Pomatorhinus musicus,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Pomatorhinus musicus,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Pycnonotus sinensis,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Hypothymis azurea,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Megalaima nuchalis,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Pomatorhinus musicus,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Cyanoderma ruficeps,1,穿越線調查法、群集記數法,25-50公尺
121.523342,25.127571,20170524,鳥綱,Hypsipetes leucocephalus,2,穿越線調查法、群集記數法,25-50公尺
